poi_name,poi_latitude,poi_longitude,poi_rating,poi_price,poi_category,tel,poi_address,distance,source,nearest_bike_station,distance_to_nearest_station,bike_station_name,bike_station_latitude,bike_station_longitude,number_of_bikes
İkbal,38.478132498764,27.0752950359523,5.0,Unknown,['Turkish'],902325047879.0,"Yalı Mah., 6522 Sok. No:3 K:2, 35550 İzmir, Turkey",353.185233477793,yelp,Mavi Bahçe,353.18612412367054,Mavi Bahçe,38.4749864,27.0747371,12
Mangal Plus,38.479126,27.076092,4.2,Unknown,['Turkish'],902323240987.0,"Egepark AVM, 2040 Sok.No:104 D:209  Mavişehir, 35110 İzmir, Turkey",475.17221227534486,yelp,Mavi Bahçe,475.1734105422737,Mavi Bahçe,38.4749864,27.0747371,12
Hayal Kahvesi Mavibahçe,38.47531,27.07656,5.0,Unknown,"['Turkish', 'Lounges', 'Music Venues']",905426099010.0,"Mavişehir Mah., Caher Dudayev Blv., 35540 İzmir, Turkey",405.4607510994056,yelp,Mavi Bahçe,162.71589554266876,Mavi Bahçe,38.4749864,27.0747371,12
Kent Ocakbaşı,38.475208,27.077375,4.5,2.0,"['Barbeque', 'Turkish']",,"Cahar Dudayev Bulv., 35590 İzmir, Turkey",230.95281574430547,yelp,Mavi Bahçe,230.9533981499311,Mavi Bahçe,38.4749864,27.0747371,12
Kuğulu Cafe,38.488922,26.961182,3.55,2.0,Café,,"İzmir Doğal Yaşam Parkı, Çiğli",228.0,foursquare,Doğal Yaşam Parkı,219.61646032956418,Doğal Yaşam Parkı,38.487952,26.958984,24
Başkanın Yeri Sasalı,38.491474,26.951538,4.3,3.0,Seafood,0533 567 13 19,"Ahmet Piriştina Cad, İzmir",756.0,foursquare,Doğal Yaşam Parkı,757.201878434372,Doğal Yaşam Parkı,38.487952,26.958984,24
Şen Et Dünyası,38.494602,26.952375,4.45,4.0,Steakhouse,,İzmir,923.0,foursquare,Doğal Yaşam Parkı,936.8225385066148,Doğal Yaşam Parkı,38.487952,26.958984,24
Flamingo Cafe,38.494356,26.952529,3.95,2.0,Café,,Çiğli,911.0,foursquare,Doğal Yaşam Parkı,907.0242138812157,Doğal Yaşam Parkı,38.487952,26.958984,24
Derin Unlu Mamulleri,38.494086,26.951179,4.05,1.0,Bakery,,"Sasalı Mah, Çiğli",966.0,foursquare,Doğal Yaşam Parkı,962.6313177116231,Doğal Yaşam Parkı,38.487952,26.958984,24
Develi Cafe,38.49056,26.967073,3.25,2.0,Café,,"İzmir Doğal Yaşam Parkı, Çiğli",754.0,foursquare,Doğal Yaşam Parkı,761.4149343879369,Doğal Yaşam Parkı,38.487952,26.958984,24
Tuzla Balık Restaurant,38.491138,26.948307,3.95,2.0,Seafood,(0232) 327 42 99,"Ahmet Piriştina Cad No52 B., 35640 Çiğli",986.0,foursquare,Doğal Yaşam Parkı,994.5096471789367,Doğal Yaşam Parkı,38.487952,26.958984,24
Pizza Pizza,38.461393,27.127595,3.9,2.0,Pizza,(0232) 366 91 81,"Yalı Cad No: 2/A, Alaybey (Karşıyaka), Karşıyaka",50.0,foursquare,Alaybey Tersane Cafe,50.37751062590969,Alaybey Tersane Cafe,38.460954,27.127738,12
Deniz Çay Evi,38.461203,27.126872,3.9,2.0,Café,(0232) 382 46 26,"Yalı Cad No: 4, Karşıyaka Merkez, Karşıyaka",57.0,foursquare,Alaybey Tersane Cafe,80.32465419898095,Alaybey Tersane Cafe,38.460954,27.127738,12
"Pizza Pizza, Alaybey",38.461393,27.127595,3.55,2.0,Pizza,(0232) 444 45 00,"Cemal Gürsel Cad, Karşıyaka",41.0,foursquare,Alaybey Tersane Cafe,50.37751062590969,Alaybey Tersane Cafe,38.460954,27.127738,12
Elazığ Çiğ Köftecisi,38.460661,27.127163,3.65,2.0,Turkish,,Unknown,59.0,foursquare,Alaybey Tersane Cafe,59.73246825982357,Alaybey Tersane Cafe,38.460954,27.127738,12
Elazığlı Haliloğlu Çiğ Köftecisi,38.460667,27.126955,3.55,Unknown,Cigkofte,(0232) 365 53 23,35050 Karşıyaka,59.0,foursquare,Alaybey Tersane Cafe,75.2750097673539,Alaybey Tersane Cafe,38.460954,27.127738,12
Chicky,38.460549,27.126944,3.45,2.0,Fast Food,(0232) 366 81 81,"Yalı Cad No:16/A Karşıyaka, İzmir",79.0,foursquare,Alaybey Tersane Cafe,82.50737738490047,Alaybey Tersane Cafe,38.460954,27.127738,12
Sushitto Karşıyaka,38.460611,27.126905,3.3,3.0,Sushi,,Karşıyaka,85.0,foursquare,Alaybey Tersane Cafe,81.94570217405574,Alaybey Tersane Cafe,38.460954,27.127738,12
Durmuş Usta,38.462678,27.127802,3.7,1.0,Soup Spot,,"1675 Sok (Cemal Gürsel Caddesi), 35600 İzmir",178.0,foursquare,Alaybey Tersane Cafe,191.78129644710836,Alaybey Tersane Cafe,38.460954,27.127738,12
Yalı Kumrucu,38.46022,27.12656,3.5,2.0,Burgers,(0232) 372 72 42,"Şehit Asım Aksoy Cad No: 2/B (Alaybey), Karşıyaka",153.0,foursquare,Alaybey Tersane Cafe,131.07860433841498,Alaybey Tersane Cafe,38.460954,27.127738,12
Tersana Kafe,38.462175,27.127359,3.3,2.0,Café,,Unknown,117.0,foursquare,Alaybey Tersane Cafe,139.72189788918757,Alaybey Tersane Cafe,38.460954,27.127738,12
Donerci Osman Usta,38.461112,27.122105,4.0,Unknown,['Turkish'],902323822222.0,"Hidayet Erzeybek Sok. No: 75/ E, Karşıyaka, 35600 İzmir, Turkey",490.774337242477,yelp,Alaybey Tersane Cafe,490.77557485281494,Alaybey Tersane Cafe,38.460954,27.127738,12
Tersane Kafe,38.4589747962431,27.1266781349249,4.0,1.0,['Cafes'],902323684071.0,"Alaybey Mah., Cemal Gürsel Cad., 35480 İzmir, Turkey",238.64214384405105,yelp,Alaybey Tersane Cafe,238.64274564001246,Alaybey Tersane Cafe,38.460954,27.127738,12
Bahçelievler Gözlemecisi,38.467108,27.122121,5.0,Unknown,['Gozleme'],,"Bahçelievler Mah., 1851/4 Sok. No:1/A, Karşıyaka, 35520 İzmir, Turkey",841.0844101984989,yelp,Alaybey Tersane Cafe,841.0865312057131,Alaybey Tersane Cafe,38.460954,27.127738,12
Fafuly,38.4653520016004,27.1261216972809,5.0,Unknown,"['Breakfast & Brunch', 'Black Sea']",902323824362.0,"Bahçelievler Mah., Cevdet Bilsay Cad. No:13/B, 35600 İzmir, Turkey",508.8800381770123,yelp,Alaybey Tersane Cafe,508.8813214473882,Alaybey Tersane Cafe,38.460954,27.127738,12
Cafe Tarz,38.4635957,27.1266588,3.0,Unknown,"['Cafes', 'Coffee & Tea']",902323811830.0,"1671 Sok. No: 5 / B, Karşıyaka, 35100 İzmir, Turkey",308.4059476047776,yelp,Alaybey Tersane Cafe,308.40672532830945,Alaybey Tersane Cafe,38.460954,27.127738,12
Emniyet Restaurant,38.422975,27.141533,4.1,Unknown,Meyhane,(0232) 441 43 69,"1367 Sok No:14, İzmir",213.0,foursquare,Fuar Basmane,213.78156535002853,Fuar Basmane,38.424372,27.143219,15
Bergama Börek Evi,38.424216,27.139662,4.15,1.0,Dining and Drinking,(0232) 482 02 06,"Hürriyet Bul 1362 Sok No: 24, Konak, İzmir (Fevzi Paşa Caddesi), İzmir",335.0,foursquare,Fuar Basmane,310.3481095621564,Fuar Basmane,38.424372,27.143219,15
Ciğerci Ali Baba,38.424573,27.139607,4.05,Unknown,Turkish Home Cooking,0532 644 50 96,Konak,337.0,foursquare,Fuar Basmane,315.4462051807997,Fuar Basmane,38.424372,27.143219,15
Kelle Halil'in Yeri,38.42117,27.141146,4.15,4.0,Meyhane,,"1301 Sok No:49 Basmane, İzmir",392.0,foursquare,Fuar Basmane,399.2268201563336,Fuar Basmane,38.424372,27.143219,15
Küncü Fırın & Cafe,38.422668,27.138945,4.3,1.0,Bakery,,"Fevzipaşa Bul No:152/C, Konak",420.0,foursquare,Fuar Basmane,417.766664315204,Fuar Basmane,38.424372,27.143219,15
Fatih Kebap Salonu,38.420371,27.140719,4.15,Unknown,Kebab,(0232) 483 05 50,"Anafartalar Cad No:699 Basmane, İzmir",413.0,foursquare,Fuar Basmane,495.3391080135097,Fuar Basmane,38.424372,27.143219,15
Remzi Usta Diyarbakır Lezzetleri,38.422668,27.138945,3.95,2.0,Turkish,(0232) 371 21 21,"Fevzi Paşa BLV. 1361 Sok No:115, 03500 İzmir",416.0,foursquare,Fuar Basmane,417.766664315204,Fuar Basmane,38.424372,27.143219,15
Uğur Lokantası,38.423585,27.138456,4.1,3.0,Turkish Home Cooking,(0232) 483 32 34,"Gaziosman Paşa Bul, 1369 Sok, No: 11, Küçükyalı, Konak",449.0,foursquare,Fuar Basmane,424.05163881960743,Fuar Basmane,38.424372,27.143219,15
Tarihi Basmane Fırını,38.420706,27.143796,3.8,1.0,Bakery,(0232) 483 04 52,"Anafartalar Cad No:850 (Anafartalar Caddesi), İzmir",399.0,foursquare,Fuar Basmane,410.7285899979235,Fuar Basmane,38.424372,27.143219,15
Kelle Halil,38.421856,27.140506,4.5,Unknown,['Turkish'],902324893368.0,"1301. Sok. No: 49, 35920 İzmir, Turkey",366.23325961265454,yelp,Fuar Basmane,366.2341831602162,Fuar Basmane,38.424372,27.143219,15
Yörük Ali,38.422899,27.142949,4.0,2.0,['Turkish'],902324251519.0,"Anafartalar Cad., No: 785/A, 35920 İzmir, Turkey",165.47016363680115,yelp,Fuar Basmane,165.4705809115052,Fuar Basmane,38.424372,27.143219,15
Güzel İzmir Oteli,38.422701,27.1441483,5.0,2.0,"['Hotels', 'Cafes', 'Coffee & Tea']",902324835069.0,"9 Eylul Meydani 1368 Sok. No:8, Basmane, 35530 İzmir, Turkey",202.67663693032537,yelp,Fuar Basmane,202.6771480326907,Fuar Basmane,38.424372,27.143219,15
Breadli,38.4203246,27.1499832,5.0,Unknown,['Turkish'],902323395858.0,"166. Sk  3 / A küçükpark Bornova, 35040 Bornova, Turkey",741.4725923852435,yelp,Fuar Basmane,741.4744622001358,Fuar Basmane,38.424372,27.143219,15
İtfaiye Restaurant,38.424712,27.138103,4.4,1.0,['Turkish'],902322934757.0,"Çankaya Mah., Şair Eşref Blv. No:1, 35210 İzmir, Turkey",447.27102694547466,yelp,Fuar Basmane,447.27215484928587,Fuar Basmane,38.424372,27.143219,15
P'an-ku Pancakes,38.430786,27.142122,4.5,2.0,Café,0543 506 94 41,"1382 Sok No:37 (Şair Eşref Bulvarı), 35220 İzmir",127.0,foursquare,Fuar Lozan,115.87898242895703,Fuar Lozan,38.42975,27.142266,15
Simarik Cafe,38.429189,27.141268,3.9,2.0,Turkish,,Unknown,98.0,foursquare,Fuar Lozan,106.99852770044933,Fuar Lozan,38.42975,27.142266,15
Cafe Reci's,38.431037,27.141743,4.4,2.0,['Italian'],902324638470.0,"1382 Sok. No: 31/A, Alsancak, 35220 İzmir, Turkey",461.8406961574291,yelp,Fuar Lozan,150.18428505724967,Fuar Lozan,38.42975,27.142266,15
Lozan Pastanesi,38.430237,27.141648,4.3,3.0,"['Bakeries', 'Desserts', 'Cafes']",902324214307.0,"Plevne Blv. No:25/E, Alsancak, 35220 İzmir, Turkey",76.35631979683991,yelp,Fuar Lozan,76.35651234451993,Fuar Lozan,38.42975,27.142266,15
Mavi Köşe,38.427904,27.140134,4.25,2.0,Sandwich Spot,(0232) 446 90 37,"Şht. Nevres Bul Süsler Apt. No: 6/A Montrö Konak, İzmir",268.0,foursquare,Fuar Montrö,140.79595613947953,Fuar Montrö,38.427879,27.14175,15
Rimo's Crêperie,38.428865,27.138943,4.25,1.0,Dining and Drinking,0533 361 99 19,"Sevket Ozcelik Sok No: 37/1B Alsancak (Kültür Mahallesi Alsancak), 35210 İzmir",313.0,foursquare,Fuar Montrö,267.9694967567948,Fuar Montrö,38.427879,27.14175,15
Aklan Unlu Mamülleri,38.42849,27.138335,3.85,1.0,Bakery,,"1379 sokak, 35240 İzmir",291.0,foursquare,Fuar Montrö,305.1365568230992,Fuar Montrö,38.427879,27.14175,15
Titizce Türk Mutfağı,38.425157,27.137705,4.4,1.0,['Turkish'],902324461734.0,"1370 Sok. No: 20/A, Batıgöz Hastanesi Yakını, İzmir, Turkey",488.2064772615819,yelp,Fuar Montrö,464.511580661732,Fuar Montrö,38.427879,27.14175,15
Rose Garden 1941,38.4277201,27.1425993,4.5,2.0,"['Cafes', 'Brasseries', 'Coffee & Tea']",902324833352.0,"Fuar Meydanı, 103, Kültür Park , Alsancak, 35920 İzmir, Turkey",376.1847601125583,yelp,Fuar Montrö,76.06260885950945,Fuar Montrö,38.427879,27.14175,15
Kofteci Sedat Usta,38.481656,27.089098,3.8,2.0,Turkish,,Unknown,477.0,foursquare,Mavişehir İzban,456.7820800848747,Mavişehir İzban,38.481502,27.083854,12
Cafe Siesta,38.48561,27.086281,3.9,2.0,Café,,İzmir,524.0,foursquare,Mavişehir İzban,503.27284852583597,Mavişehir İzban,38.481502,27.083854,12
Rún Lounge,38.476365,27.086934,4.2,2.0,Café,,"Ahmet Kemal Baysak BLV. No:44/A, Karşıyaka",639.0,foursquare,Mavişehir İzban,631.0000643780829,Mavişehir İzban,38.481502,27.083854,12
Naturalinn Şarküteri & Restoran,38.476413,27.085998,3.8,Unknown,Restaurant,0539 596 72 34,"Ahmet Kemal Baysak Bul No:9/B, 35590 Karşıyaka",595.0,foursquare,Mavişehir İzban,595.8537121489707,Mavişehir İzban,38.481502,27.083854,12
Nora Fırın Cafe & Patisserie,38.47592,27.086293,4.0,1.0,Bakery,,"6500 Sok . No:40, 35550",655.0,foursquare,Mavişehir İzban,655.9975004724736,Mavişehir İzban,38.481502,27.083854,12
Sade Kahvaltı & Çikolata,38.475895,27.085036,4.0,2.0,Café,(0232) 935 15 01,"Ahmet Kemal Baysak BLV. No:14/C (Mavişehir), İzmir",664.0,foursquare,Mavişehir İzban,631.9037605957734,Mavişehir İzban,38.481502,27.083854,12
Kazım Bey Et Restaurant,38.486924,27.088996,4.65,Unknown,Restaurant,,"Soyak Siesta Meydan Avm, İzmir",750.0,foursquare,Mavişehir İzban,750.868508048644,Mavişehir İzban,38.481502,27.083854,12
Ora,38.486364,27.088338,3.85,2.0,Turkish,,"City Terrasse (İnönü Mah. 6718 Sok. No:68/1), Karşıyaka",648.0,foursquare,Mavişehir İzban,666.7916559246222,Mavişehir İzban,38.481502,27.083854,12
Girit Adası Balıkevi,38.4843087190975,27.0943023912128,4.0,3.0,['Seafood'],902323373434.0,"Mavişehir Mah., Cehar Dudayev Bulv. No.79/ A, Denizbostanlısı, 35530 İzmir, Turkey",961.514735377834,yelp,Mavişehir İzban,961.5171600796763,Mavişehir İzban,38.481502,27.083854,12
Beyaz Fırın,38.386428,27.179544,4.25,2.0,Bakery,(0232) 420 82 90,"Kıbrıs Sok No:61B (Erdem Cad.), 35380 Buca",179.0,foursquare,Hasanaga Parkı 1,196.43308004616804,Hasanaga Parkı 1,38.384679,27.179861,12
Öteyaka,38.385641,27.178016,4.35,4.0,Steakhouse,0505 319 58 69,"Erdem Cad No: 68/A Buca, İzmir",191.0,foursquare,Hasanaga Parkı 1,193.13951811324102,Hasanaga Parkı 1,38.384679,27.179861,12
V-Mix Cafe & Bar,38.385445,27.178306,4.1,2.0,Café,,"Erdem Cad No:53, 35160 Buca",171.0,foursquare,Hasanaga Parkı 1,160.07694934716795,Hasanaga Parkı 1,38.384679,27.179861,12
Feriştah Meyhane,38.385445,27.178306,3.95,Unknown,Meyhane,0539 566 72 75,"Erdem Cad No:53 (Menderes), 35000 Buca",171.0,foursquare,Hasanaga Parkı 1,160.07694934716795,Hasanaga Parkı 1,38.384679,27.179861,12
Soulmate Coffee & Bakery,38.384147,27.182906,4.1,2.0,Café,,"24 Sok, Deü İibf Kapısı Karşısı (Erdem Caddesi), 35290 Buca",263.0,foursquare,Hasanaga Parkı 1,271.9198323405683,Hasanaga Parkı 1,38.384679,27.179861,12
Cactus Coffee,38.38304,27.182672,4.3,2.0,Café,,Buca,290.0,foursquare,Hasanaga Parkı 1,305.36224822387607,Hasanaga Parkı 1,38.384679,27.179861,12
Buckın Coffee Co.,38.382709,27.181964,4.1,2.0,Café,,"Erdem Cad No:18 Buca Adatepe (Erdem Caddesi), Buca",285.0,foursquare,Hasanaga Parkı 1,285.63034873639054,Hasanaga Parkı 1,38.384679,27.179861,12
Coffee Shop,38.383593,27.183252,4.15,2.0,Café,,"8/4 Sok No:4/A Adatepe-Buca (Erdem Caddesi), İzmir",328.0,foursquare,Hasanaga Parkı 1,319.2833901017072,Hasanaga Parkı 1,38.384679,27.179861,12
Walter's Sandwich Lab,38.386489,27.182959,4.2,1.0,Sandwich Spot,(0232) 442 42 28,"3 Sok No:16/B (Adatepe Mah.), Buca",336.0,foursquare,Hasanaga Parkı 1,336.77728068449915,Hasanaga Parkı 1,38.384679,27.179861,12
Sofram Ev Yemekleri ve Fastfood,38.386001,27.1797502,5.0,Unknown,"['Fast Food', 'Homemade Food']",902324426007.0,"Adatepe Mah., Buca, 35390 İzmir, Turkey",147.31641613203746,yelp,Hasanaga Parkı 1,147.31678762746805,Hasanaga Parkı 1,38.384679,27.179861,12
Göl Cafe & Pastane,38.3840712,27.180754,2.0,Unknown,"['Bakeries', 'Cafes', 'Coffee & Tea']",,"Adatepe Mah., Erdem Cad., 35370 İzmir, Turkey",103.08220886941452,yelp,Hasanaga Parkı 1,103.08246881490878,Hasanaga Parkı 1,38.384679,27.179861,12
9 Eylül Pide Salonu,38.3840712,27.180754,4.0,Unknown,['Turkish'],902324203444.0,"Adatepe Mah., Erdem Cad., 35370 İzmir, Turkey",103.08220886941452,yelp,Hasanaga Parkı 1,103.08246881490878,Hasanaga Parkı 1,38.384679,27.179861,12
Dürümcü Aybar Dede,38.385579,27.178494,2.0,Unknown,"['Turkish', 'Kebab']",902324205340.0,"Erdem Cad., No: 41/A, 35370 İzmir, Turkey",155.60023458334348,yelp,Hasanaga Parkı 1,155.60062697096967,Hasanaga Parkı 1,38.384679,27.179861,12
Chicky Döner,38.3873983,27.1737977,4.0,1.0,"['Fast Food', 'Donairs']",902323430300.0,"Kazım Dirik Mah., Mustafa Kemal Cad. No:81/A, Bornova, 35370 İzmir, Turkey",608.8625541849411,yelp,Hasanaga Parkı 1,608.8640895897014,Hasanaga Parkı 1,38.384679,27.179861,12
Çapa Lokantası,38.387627,27.172869,4.5,Unknown,['Turkish'],902324405050.0,"Uğur Mumcu Cad., No: 10/B, 35370 İzmir, Turkey",691.9860343339977,yelp,Hasanaga Parkı 1,691.9877793556761,Hasanaga Parkı 1,38.384679,27.179861,12
Has Konyalı,38.389033,27.170256,4.5,Unknown,['Turkish'],902324266100.0,"Menderes Cad., No: 26/C, 35425 İzmir, Turkey",967.0707612917304,yelp,Hasanaga Parkı 1,967.0732000091573,Hasanaga Parkı 1,38.384679,27.179861,12
Terracafe,38.3864,27.1836,5.0,Unknown,"['Cafes', 'Coffee & Tea']",902323247538.0,"8211/7. Sk, çiğli/ataşehir, 35370 İzmir, Turkey",377.9236854739948,yelp,Hasanaga Parkı 1,377.92463850195315,Hasanaga Parkı 1,38.384679,27.179861,12
Mis Mantı Evi,38.3840712,27.180754,3.0,Unknown,['Turkish'],902324401012.0,"Adatepe Mah., Erdem Cad. 4.Sok. No:4 Buca, 35390 İzmir, Turkey",103.08220886941452,yelp,Hasanaga Parkı 1,103.08246881490878,Hasanaga Parkı 1,38.384679,27.179861,12
Tuval Playstation Cafe,38.381987,27.1825538,4.0,Unknown,"['Cafes', 'Coffee & Tea']",,"Adatepe Mah., Buca, 35370 İzmir, Turkey",380.3839015310433,yelp,Hasanaga Parkı 1,380.38486076387,Hasanaga Parkı 1,38.384679,27.179861,12
Heykel Tekel & Çerez,38.391915,27.1769231,3.0,Unknown,['Delis'],,"Buca Heykel, 35390 İzmir, Turkey",844.367079340765,yelp,Hasanaga Parkı 1,844.3692086278517,Hasanaga Parkı 1,38.384679,27.179861,12
May Tekel Çerez & Şarküteri,38.391915,27.1769231,3.0,Unknown,['Delis'],,"Buca Heykel, 35390 İzmir, Turkey",844.367079340765,yelp,Hasanaga Parkı 1,844.3692086278517,Hasanaga Parkı 1,38.384679,27.179861,12
Cafe Korner,38.3836937,27.1809158,3.0,Unknown,"['Cafes', 'Coffee & Tea']",,"Adatepe Mah., Erdem Cad. No:35/ C Buca, 35370 İzmir, Turkey",1267.8589872434245,yelp,Hasanaga Parkı 1,143.02508402854295,Hasanaga Parkı 1,38.384679,27.179861,12
Sandwich Store,38.3889057,27.1791171,4.0,Unknown,"['Turkish', 'Italian', 'Sandwiches']",902324413343.0,"1379 Sok. 53/Z-5, Çankaya, 35370 İzmir, Turkey",474.4383206329385,yelp,Hasanaga Parkı 1,474.43951705026944,Hasanaga Parkı 1,38.384679,27.179861,12
Safinaz,38.389727,27.167454,4.0,Unknown,['Fast Food'],902324204550.0,"Menderes Cad., No: 26/A, 35425 İzmir, Turkey",1234.485729630291,yelp,Hasanaga Parkı 1,1218.3756519914625,Hasanaga Parkı 1,38.384679,27.179861,12
Göl Cafe,38.383498,27.170009,3.15,2.0,Café,(0232) 487 47 93,"Özmen Cad (Kıbrıs Cd.), Buca",111.0,foursquare,Hasanaga Parkı 2,681.7742071442559,Hasanaga Parkı 2,38.381967,27.177583,12
Rüzgar Kokoreç,38.3815,27.178162,4.25,Unknown,Kokoreç Restaurant,(0232) 440 58 26,"63 Sok, Buca",74.0,foursquare,Hasanaga Parkı 2,72.41266265653597,Hasanaga Parkı 2,38.381967,27.177583,12
Kahve Esintisi,38.381361,27.176649,4.0,2.0,Café,0532 586 43 96,"Buca , Üçkuyular Meydanı, İzmir",98.0,foursquare,Hasanaga Parkı 2,105.6814012953198,Hasanaga Parkı 2,38.381967,27.177583,12
Chef Food,38.380876,27.175543,3.85,2.0,Fast Food,0553 137 48 48,"Ucyol Meydan (Ismail Sivri Bulvarı), İzmir",215.0,foursquare,Hasanaga Parkı 2,215.25792008878713,Hasanaga Parkı 2,38.381967,27.177583,12
Gazoz Ağacı,38.383815,27.1752,4.35,2.0,Café,,Buca,306.0,foursquare,Hasanaga Parkı 2,292.1801018378275,Hasanaga Parkı 2,38.381967,27.177583,12
Buca Tostçusu,38.384547,27.1739,4.55,1.0,Fast Food,,"83 Sok No:41/B, Buca",429.0,foursquare,Hasanaga Parkı 2,430.53086201787767,Hasanaga Parkı 2,38.381967,27.177583,12
Doy Doy Kokoreç,38.38286,27.173523,3.8,Unknown,Kokoreç Restaurant,,Buca,349.0,foursquare,Hasanaga Parkı 2,367.55310264788494,Hasanaga Parkı 2,38.381967,27.177583,12
Sini Köşk Restaurant,38.384841,27.169899,4.0,3.0,"['Turkish', 'Kebab', 'Tabernas']",902324204444.0,"Uğur Mumcu Cad. No: 53 Buca, 35400 İzmir, Turkey",868.4847956872758,yelp,Hasanaga Parkı 2,742.095455948866,Hasanaga Parkı 2,38.381967,27.177583,12
